62,84,1831,ATM Fee,52.93,Approved
63,24,1005,Overdraft Fee,10.3,Rejected
64,44,1508,ATM Fee,59.55,Pending
65,3,665,Maintenance Fee,13.33,Rejected
66,31,1160,Transfer Fee,47.15,Approved
67,69,674,ATM Fee,73.19,Approved
68,1,1665,Transfer Fee,48.52,Rejected
69,1,164,Maintenance Fee,20.95,Approved
70,21,1131,Transfer Fee,59.87,Rejected
71,9,538,Maintenance Fee,26.38,Pending
72,23,589,Transfer Fee,41.32,Rejected
73,30,1175,Transfer Fee,60.46,Approved
74,61,235,Transfer Fee,53.88,Approved
75,50,1872,Transfer Fee,40.72,Rejected
76,59,727,Maintenance Fee,66.82,Rejected
77,49,91,Transfer Fee,52.71,Pending
78,10,399,Overdraft Fee,63.5,Rejected
79,67,1456,Maintenance Fee,45.03,Pending
80,11,1453,Overdraft Fee,45.79,Pending
81,52,1862,Maintenance Fee,41.3,Rejected
82,67,1617,Overdraft Fee,11.03,Rejected
83,75,476,Overdraft Fee,8.06,Pending
84,5,265,Maintenance Fee,52.19,Rejected
85,58,367,Transfer Fee,56.13,Pending
86,34,1037,Maintenance Fee,22.88,Pending
87,37,857,Overdraft Fee,33.78,Approved
88,59,496,Transfer Fee,47.72,Rejected
89,9,1863,Transfer Fee,55.37,Pending
90,57,1205,ATM Fee,23.65,Rejected
91,43,940,Maintenance Fee,53.9,Approved
92,61,1661,Overdraft Fee,42.93,Approved
93,82,151,Transfer Fee,48.85,Rejected
94,81,1061,Maintenance Fee,35.5,Rejected
95,16,1185,ATM Fee,14.41,Approved
96,1,558,Transfer Fee,12.08,Approved
97,67,1839,Maintenance Fee,53.75,Rejected
98,78,535,Maintenance Fee,11.13,Rejected
99,63,1827,Overdraft Fee,73.87,Pending
100,91,1414,Overdraft Fee,9.43,Pending
101,23,1147,ATM Fee,20.67,Approved
102,67,605,ATM Fee,30.3,Approved
103,42,1265,ATM Fee,48.32,Pending
104,27,1218,Transfer Fee,12.59,Rejected
105,64,1745,Overdraft Fee,25.73,Approved
106,73,1439,Transfer Fee,65.26,Rejected
107,32,174,ATM Fee,10.38,Rejected
108,97,451,Maintenance Fee,39.08,Pending
109,20,1008,Maintenance Fee,47.89,Rejected
110,10,1557,Maintenance Fee,5.33,Approved
111,32,174,ATM Fee,47.39,Rejected
112,30,1811,Transfer Fee,45.75,Pending
113,17,780,Overdraft Fee,44.43,Approved
114,89,1155,Maintenance Fee,51.41,Pending
115,12,1878,Overdraft Fee,26.61,Approved
116,17,1614,Transfer Fee,70.17,Approved
117,51,588,Maintenance Fee,61.8,Rejected
118,97,12,Overdraft Fee,19.72,Approved
119,14,426,Maintenance Fee,33.18,Rejected
120,67,414,Maintenance Fee,64.2,Pending
121,54,612,Maintenance Fee,34.51,Approved
122,97,751,Maintenance Fee,32.21,Rejected
123,43,798,Maintenance Fee,55.77,Pending
124,85,136,Overdraft Fee,36.01,Pending
125,2,148,Transfer Fee,62.65,Approved
126,64,1684,ATM Fee,32.84,Rejected
127,64,1745,Transfer Fee,25.27,Approved
128,54,793,Maintenance Fee,44.09,Rejected
129,14,1395,Maintenance Fee,54.99,Rejected
130,78,886,Overdraft Fee,66.35,Pending
131,64,1699,Maintenance Fee,68.96,Rejected
132,90,1971,ATM Fee,58.29,Rejected
133,54,144,Transfer Fee,53.6,Approved
134,20,304,Transfer Fee,39.93,Pending
135,14,1231,ATM Fee,64.49,Approved
136,22,155,ATM Fee,6.11,Approved
137,53,716,Transfer Fee,16.94,Rejected
138,31,871,Transfer Fee,74.03,Approved
139,58,109,Maintenance Fee,14.97,Approved
140,4,1967,Maintenance Fee,42.64,Rejected
141,60,1792,Overdraft Fee,6.49,Rejected
142,92,102,ATM Fee,27.41,Pending
143,43,1207,ATM Fee,58.03,Pending
144,11,1294,Maintenance Fee,13.6,Approved
145,81,1933,ATM Fee,37.74,Rejected
146,34,290,Transfer Fee,6.96,Approved
147,1,1177,Transfer Fee,24.25,Pending
148,75,974,Transfer Fee,45.6,Rejected
149,12,1322,ATM Fee,21.46,Pending
150,49,1014,ATM Fee,31.6,Rejected
151,60,1429,ATM Fee,44.13,Pending
152,73,1821,Transfer Fee,25.87,Approved
153,82,1307,ATM Fee,20.23,Approved
154,71,695,Transfer Fee,15.44,Rejected
155,88,1547,Transfer Fee,36.18,Pending
156,27,188,Overdraft Fee,71.35,Rejected
157,68,1163,Maintenance Fee,21.9,Rejected
158,45,1040,ATM Fee,43.58,Pending
159,25,104,Maintenance Fee,15.82,Rejected
160,14,404,Maintenance Fee,37.83,Rejected
161,37,1329,ATM Fee,27.12,Rejected
162,17,452,Transfer Fee,45.19,Rejected
163,85,922,Overdraft Fee,68.91,Pending
164,84,1567,Maintenance Fee,39.53,Approved
165,65,1191,Transfer Fee,58.31,Approved
166,46,1338,ATM Fee,6.76,Pending
167,85,546,Overdraft Fee,5.34,Rejected
168,45,243,Transfer Fee,56.01,Approved
169,81,185,Overdraft Fee,39.23,Approved
170,78,462,Maintenance Fee,14.99,Pending
171,18,192,Maintenance Fee,72.32,Pending
172,97,35,Transfer Fee,24.17,Approved
173,37,387,Maintenance Fee,20.96,Pending
174,12,418,Maintenance Fee,7.94,Pending
175,5,400,Maintenance Fee,63.36,Pending
176,98,1903,ATM Fee,6.59,Pending
177,59,1189,ATM Fee,59.61,Pending
178,24,1054,ATM Fee,47.27,Rejected
179,32,542,Maintenance Fee,63.66,Pending
180,81,1168,Maintenance Fee,23.03,Pending
181,10,982,ATM Fee,36.78,Approved
182,10,961,Maintenance Fee,70.25,Rejected
183,42,1566,Maintenance Fee,72.7,Pending
184,39,740,Transfer Fee,64.59,Rejected
185,25,267,Overdraft Fee,30.5,Approved
186,52,182,ATM Fee,29.2,Rejected
187,11,1512,Maintenance Fee,67.48,Approved
188,58,1535,ATM Fee,10.06,Rejected
189,78,1272,Overdraft Fee,48.62,Rejected
190,72,415,Maintenance Fee,44.84,Approved
191,37,1397,Overdraft Fee,44.41,Rejected
192,37,1716,Overdraft Fee,63.29,Approved
193,30,1587,Transfer Fee,49.46,Approved
194,3,525,ATM Fee,14.21,Approved
195,1,158,Maintenance Fee,6.61,Approved
196,81,756,Overdraft Fee,38.28,Approved
197,3,713,Maintenance Fee,17.75,Rejected
198,24,1718,Maintenance Fee,11.84,Rejected
199,34,55,Transfer Fee,69.1,Pending
200,96,1805,ATM Fee,69.51,Rejected
